Period,Country,Sector,Subsector,Flow,Value,Marker
year/2018,switzerland,cultural-sector,cultural-crafts,imports,0.0,
year/2018,switzerland,cultural-sector,museums-and-galleries,imports,0.0,suppressed
year/2018,switzerland,cultural-sector,library-and-archives,imports,0.0,suppressed
year/2018,switzerland,cultural-sector,cultural-education,imports,0.0,
year/2018,switzerland,cultural-sector,operation-of-historical-sites-and-similar-visitor-attractions,imports,0.0,
year/2018,switzerland,audio-visual,audio-visual,imports,1054.59060432684,
year/2018,americas,dcms-sectors-exc-tourism-and-civil-society,creative-industries,imports,5971.79995287843,
year/2018,americas,dcms-sectors-exc-tourism-and-civil-society,cultural-sector,imports,1944.15724983046,
year/2018,americas,dcms-sectors-exc-tourism-and-civil-society,digital-sector,imports,7777.61316913154,
year/2018,americas,dcms-sectors-exc-tourism-and-civil-society,gambling,imports,15.7132220007372,
year/2018,americas,dcms-sectors-exc-tourism-and-civil-society,sport,imports,92.833110676476,
year/2018,americas,dcms-sectors-exc-tourism-and-civil-society,telecoms,imports,580.875659171642,
year/2018,americas,dcms-sectors-exc-tourism-and-civil-society,dcms-sectors-exc-tourism-and-civil-society,imports,8404.12215007381,
year/2018,americas,creative-industries,advertising-and-marketing,imports,424.034748775296,
year/2018,americas,creative-industries,architecture,imports,9.6139198495629,
year/2018,americas,creative-industries,crafts,imports,0.0,suppressed
year/2018,americas,creative-industries,design-and-designer-fashion,imports,10.9402874096453,
year/2018,americas,creative-industries,film-tv-radio-and-photography,imports,1681.23596976947,
year/2018,americas,creative-industries,it-software-and-computer-services,imports,3407.78056603582,
year/2018,americas,creative-industries,publishing,imports,175.31478097765,
year/2018,americas,creative-industries,museums-galleries-and-libraries,imports,0.0,suppressed
year/2018,americas,creative-industries,music-performing-and-visual-arts,imports,258.186861435078,
year/2018,americas,digital-sector,manufacturing-of-electronics-and-computers,imports,51.3786872852767,
year/2018,americas,digital-sector,wholesale-of-computers-and-electronics,imports,137.252224345808,
year/2018,americas,digital-sector,publishing-excluding-translation-and-interpretation-activities,imports,165.415569034885,
year/2018,americas,digital-sector,software-publishing,imports,201.02372125735,
year/2018,americas,digital-sector,film-tv-video-radio-and-music,imports,1880.68276954267,
year/2018,americas,digital-sector,telecommunications,imports,580.875659171642,
year/2018,americas,digital-sector,computer-programming-consultancy-and-related-activities,imports,4372.74260759338,
year/2018,americas,digital-sector,information-service-activities,imports,361.271470598563,
year/2018,americas,digital-sector,repair-of-computers-and-communication-equipment,imports,26.9704603019658,
year/2018,americas,cultural-sector,arts,imports,55.0220616618834,
year/2018,americas,cultural-sector,film-tv-and-music,imports,1879.36442210553,
year/2018,americas,cultural-sector,radio,imports,1.31834743714,
year/2018,americas,cultural-sector,photography,imports,3.718,
year/2018,americas,cultural-sector,cultural-crafts,imports,0.0,suppressed
year/2018,americas,cultural-sector,museums-and-galleries,imports,0.0,suppressed
year/2018,americas,cultural-sector,library-and-archives,imports,0.0,suppressed
year/2018,americas,cultural-sector,cultural-education,imports,0.0,
year/2018,americas,cultural-sector,operation-of-historical-sites-and-similar-visitor-attractions,imports,0.0,suppressed
year/2018,americas,audio-visual,audio-visual,imports,1890.89528271117,
year/2018,nafta,dcms-sectors-exc-tourism-and-civil-society,creative-industries,imports,5825.41352748499,
year/2018,nafta,dcms-sectors-exc-tourism-and-civil-society,cultural-sector,imports,1931.75171631369,
year/2018,nafta,dcms-sectors-exc-tourism-and-civil-society,digital-sector,imports,7577.92090699665,
year/2018,nafta,dcms-sectors-exc-tourism-and-civil-society,gambling,imports,15.0789899179712,
year/2018,nafta,dcms-sectors-exc-tourism-and-civil-society,sport,imports,37.941760570389,
year/2018,nafta,dcms-sectors-exc-tourism-and-civil-society,telecoms,imports,537.068376535597,
year/2018,nafta,dcms-sectors-exc-tourism-and-civil-society,dcms-sectors-exc-tourism-and-civil-society,imports,8132.33878074603,
year/2018,nafta,creative-industries,advertising-and-marketing,imports,411.380226333695,
year/2018,nafta,creative-industries,architecture,imports,8.7829198495629,
year/2018,nafta,creative-industries,crafts,imports,0.0,
year/2018,nafta,creative-industries,design-and-designer-fashion,imports,10.3844569011704,
year/2018,nafta,creative-industries,film-tv-radio-and-photography,imports,1670.34874059289,
year/2018,nafta,creative-industries,it-software-and-computer-services,imports,3295.72564434179,
year/2018,nafta,creative-industries,publishing,imports,167.430163745087,
year/2018,nafta,creative-industries,museums-galleries-and-libraries,imports,4.4378,
year/2018,nafta,creative-industries,music-performing-and-visual-arts,imports,256.923575720792,
year/2018,nafta,digital-sector,manufacturing-of-electronics-and-computers,imports,47.4855630962007,
year/2018,nafta,digital-sector,wholesale-of-computers-and-electronics,imports,135.007904435238,
year/2018,nafta,digital-sector,publishing-excluding-translation-and-interpretation-activities,imports,159.056819516091,
year/2018,nafta,digital-sector,software-publishing,imports,129.45272125735,
year/2018,nafta,digital-sector,film-tv-video-radio-and-music,imports,1869.27554036609,
year/2018,nafta,digital-sector,telecommunications,imports,537.068376535597,
year/2018,nafta,digital-sector,computer-programming-consultancy-and-related-activities,imports,4319.6283014573,
year/2018,nafta,digital-sector,information-service-activities,imports,357.786220030818,
year/2018,nafta,digital-sector,repair-of-computers-and-communication-equipment,imports,23.1594603019658,
year/2018,nafta,cultural-sector,arts,imports,54.2977759475965,
year/2018,nafta,cultural-sector,film-tv-and-music,imports,1868.40319292895,
year/2018,nafta,cultural-sector,radio,imports,0.87234743714,
year/2018,nafta,cultural-sector,photography,imports,3.699,
year/2018,nafta,cultural-sector,cultural-crafts,imports,0.0,
year/2018,nafta,cultural-sector,museums-and-galleries,imports,0.0,suppressed
year/2018,nafta,cultural-sector,library-and-archives,imports,0.0,suppressed
year/2018,nafta,cultural-sector,cultural-education,imports,0.0,
year/2018,nafta,cultural-sector,operation-of-historical-sites-and-similar-visitor-attractions,imports,0.0,suppressed
year/2018,nafta,audio-visual,audio-visual,imports,1878.52028474428,
year/2018,canada,dcms-sectors-exc-tourism-and-civil-society,creative-industries,imports,215.21381699964,
year/2018,canada,dcms-sectors-exc-tourism-and-civil-society,cultural-sector,imports,40.9455506639804,
year/2018,canada,dcms-sectors-exc-tourism-and-civil-society,digital-sector,imports,335.023475539611,
year/2018,canada,dcms-sectors-exc-tourism-and-civil-society,gambling,imports,0.0,suppressed
year/2018,canada,dcms-sectors-exc-tourism-and-civil-society,sport,imports,1.4324825040462,
year/2018,canada,dcms-sectors-exc-tourism-and-civil-society,telecoms,imports,53.7882560550334,
year/2018,canada,dcms-sectors-exc-tourism-and-civil-society,dcms-sectors-exc-tourism-and-civil-society,imports,348.820199906825,
year/2018,canada,creative-industries,advertising-and-marketing,imports,9.7256367883042,
year/2018,canada,creative-industries,architecture,imports,0.0,suppressed
year/2018,canada,creative-industries,crafts,imports,0.0,
year/2018,canada,creative-industries,design-and-designer-fashion,imports,0.0,suppressed
year/2018,canada,creative-industries,film-tv-radio-and-photography,imports,36.3982037363052,
year/2018,canada,creative-industries,it-software-and-computer-services,imports,158.843241240348,
year/2018,canada,creative-industries,publishing,imports,0.0,suppressed
year/2018,canada,creative-industries,museums-galleries-and-libraries,imports,0.0,suppressed
year/2018,canada,creative-industries,music-performing-and-visual-arts,imports,4.2333469276752,
year/2018,canada,digital-sector,manufacturing-of-electronics-and-computers,imports,0.0,suppressed
year/2018,canada,digital-sector,wholesale-of-computers-and-electronics,imports,0.0,suppressed
year/2018,canada,digital-sector,publishing-excluding-translation-and-interpretation-activities,imports,0.0,suppressed
year/2018,canada,digital-sector,software-publishing,imports,0.0,suppressed
year/2018,canada,digital-sector,film-tv-video-radio-and-music,imports,39.6754585023001,
year/2018,canada,digital-sector,telecommunications,imports,53.7882560550334,
year/2018,canada,digital-sector,computer-programming-consultancy-and-related-activities,imports,224.0172086648,
year/2018,canada,digital-sector,information-service-activities,imports,0.0,suppressed
year/2018,canada,digital-sector,repair-of-computers-and-communication-equipment,imports,0.0,suppressed
year/2018,canada,cultural-sector,arts,imports,0.9340921616803,
year/2018,canada,cultural-sector,film-tv-and-music,imports,39.6734585023001,
year/2018,canada,cultural-sector,radio,imports,0.0,suppressed
year/2018,canada,cultural-sector,photography,imports,0.0,suppressed
year/2018,canada,cultural-sector,cultural-crafts,imports,0.0,
year/2018,canada,cultural-sector,museums-and-galleries,imports,0.0,
year/2018,canada,cultural-sector,library-and-archives,imports,0.0,suppressed
year/2018,canada,cultural-sector,cultural-education,imports,0.0,
year/2018,canada,cultural-sector,operation-of-historical-sites-and-similar-visitor-attractions,imports,0.0,
year/2018,canada,audio-visual,audio-visual,imports,35.6613460281121,
year/2018,mexico,dcms-sectors-exc-tourism-and-civil-society,creative-industries,imports,18.2548664484165,
year/2018,mexico,dcms-sectors-exc-tourism-and-civil-society,cultural-sector,imports,3.5814047964869,
year/2018,mexico,dcms-sectors-exc-tourism-and-civil-society,digital-sector,imports,24.3120819665035,
year/2018,mexico,dcms-sectors-exc-tourism-and-civil-society,gambling,imports,0.0,suppressed
year/2018,mexico,dcms-sectors-exc-tourism-and-civil-society,sport,imports,0.496,
year/2018,mexico,dcms-sectors-exc-tourism-and-civil-society,telecoms,imports,5.8028557113001,
year/2018,mexico,dcms-sectors-exc-tourism-and-civil-society,dcms-sectors-exc-tourism-and-civil-society,imports,26.9974125299546,
year/2018,mexico,creative-industries,advertising-and-marketing,imports,1.384819633928,
year/2018,mexico,creative-industries,architecture,imports,0.0,suppressed
year/2018,mexico,creative-industries,crafts,imports,0.0,
year/2018,mexico,creative-industries,design-and-designer-fashion,imports,0.0,suppressed
year/2018,mexico,creative-industries,film-tv-radio-and-photography,imports,3.4363999109419,
year/2018,mexico,creative-industries,it-software-and-computer-services,imports,7.99819098841,
year/2018,mexico,creative-industries,publishing,imports,0.0,suppressed
year/2018,mexico,creative-industries,museums-galleries-and-libraries,imports,0.0,suppressed
year/2018,mexico,creative-industries,music-performing-and-visual-arts,imports,0.117804885545,
year/2018,mexico,digital-sector,manufacturing-of-electronics-and-computers,imports,0.0,suppressed
year/2018,mexico,digital-sector,wholesale-of-computers-and-electronics,imports,0.0,suppressed
year/2018,mexico,digital-sector,publishing-excluding-translation-and-interpretation-activities,imports,0.0,suppressed
year/2018,mexico,digital-sector,software-publishing,imports,0.0,suppressed
year/2018,mexico,digital-sector,film-tv-video-radio-and-music,imports,3.1743999109419,
year/2018,mexico,digital-sector,telecommunications,imports,5.8028557113001,
year/2018,mexico,digital-sector,computer-programming-consultancy-and-related-activities,imports,9.465824995038,
year/2018,mexico,digital-sector,information-service-activities,imports,0.0,suppressed
year/2018,mexico,digital-sector,repair-of-computers-and-communication-equipment,imports,0.0,suppressed
year/2018,mexico,cultural-sector,arts,imports,0.094804885545,
year/2018,mexico,cultural-sector,film-tv-and-music,imports,3.1743999109419,
year/2018,mexico,cultural-sector,radio,imports,0.0,suppressed
year/2018,mexico,cultural-sector,photography,imports,0.0,suppressed
year/2018,mexico,cultural-sector,cultural-crafts,imports,0.0,
year/2018,mexico,cultural-sector,museums-and-galleries,imports,0.0,suppressed
year/2018,mexico,cultural-sector,library-and-archives,imports,0.0,suppressed
year/2018,mexico,cultural-sector,cultural-education,imports,0.0,
year/2018,mexico,cultural-sector,operation-of-historical-sites-and-similar-visitor-attractions,imports,0.0,
year/2018,mexico,audio-visual,audio-visual,imports,3.2213999109419,
year/2018,usa,dcms-sectors-exc-tourism-and-civil-society,creative-industries,imports,5591.94484403693,
year/2018,usa,dcms-sectors-exc-tourism-and-civil-society,cultural-sector,imports,1887.22476085322,
year/2018,usa,dcms-sectors-exc-tourism-and-civil-society,digital-sector,imports,7218.58534949053,
year/2018,usa,dcms-sectors-exc-tourism-and-civil-society,gambling,imports,14.8764799451052,
year/2018,usa,dcms-sectors-exc-tourism-and-civil-society,sport,imports,36.0132780663428,
year/2018,usa,dcms-sectors-exc-tourism-and-civil-society,telecoms,imports,477.477264769264,
year/2018,usa,dcms-sectors-exc-tourism-and-civil-society,dcms-sectors-exc-tourism-and-civil-society,imports,7756.52116830925,
year/2018,usa,creative-industries,advertising-and-marketing,imports,400.269769911463,
year/2018,usa,creative-industries,architecture,imports,8.4159198495629,
year/2018,usa,creative-industries,crafts,imports,0.0,
year/2018,usa,creative-industries,design-and-designer-fashion,imports,9.8314060537104,
year/2018,usa,creative-industries,film-tv-radio-and-photography,imports,1630.51413694565,
year/2018,usa,creative-industries,it-software-and-computer-services,imports,3128.88421211303,
